id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
DEF8	4	0.033026	0.10034	0.809401	2296	4	-1.7368	0.96697	0.9672	1.0	18455	0	-1.7368
POLR3F	4	0.033026	0.10034	0.809401	2297	4	-1.7819	0.96697	0.9672	1.0	18322	0	-1.7819
ELMO3	4	0.033026	0.10034	0.809401	2298	4	-1.3388	0.96697	0.9672	1.0	18481	0	-1.3388
CHMP2A	4	0.033026	0.10034	0.809401	2299	4	-0.41033	0.96697	0.9672	1.0	18548	0	-0.41033
GPRC5D	4	0.033026	0.10034	0.809401	2300	4	-1.149	0.96697	0.9672	1.0	18638	0	-1.149
DDX11	4	0.033026	0.10034	0.809401	2301	4	-1.3576	0.96697	0.9672	1.0	18459	0	-1.3576
TTC1	4	0.033026	0.10034	0.809401	2302	4	-0.41033	0.96697	0.9672	1.0	18357	0	-0.41033
DCTN6	4	0.033026	0.10034	0.809401	2303	4	-0.41033	0.96697	0.9672	1.0	18450	0	-0.41033
NSA2	4	0.033026	0.10034	0.809401	2304	4	-0.41033	0.96697	0.9672	1.0	18604	0	-0.41033
TRRAP	4	0.033026	0.10034	0.809401	2305	4	-1.0953	0.96697	0.9672	1.0	18345	0	-1.0953
POLR2K	4	0.033026	0.10034	0.809401	2306	4	-0.41033	0.96697	0.9672	1.0	18327	0	-0.41033
PLK4	4	0.033026	0.10034	0.809401	2307	4	-0.41033	0.96697	0.9672	1.0	18319	0	-0.41033
SRSF2	4	0.033026	0.10034	0.809401	2308	4	-0.41033	0.96697	0.9672	1.0	18436	0	-0.41033
PMPCA	4	0.033026	0.10034	0.809401	2309	4	-0.41033	0.96697	0.9672	1.0	18321	0	-0.41033
CSNK1A1	4	0.033026	0.10034	0.809401	2310	4	-0.41033	0.96697	0.9672	1.0	18452	0	-0.41033
MALSU1	4	0.033026	0.10034	0.809401	2311	4	-2.0421	0.96697	0.9672	1.0	18581	0	-2.0421
CHRNG	4	0.033026	0.10034	0.809401	2312	4	-1.2514	0.96697	0.9672	1.0	18546	0	-1.2514
HOXA13	4	0.033026	0.10034	0.809401	2313	4	-0.76272	0.96697	0.9672	1.0	18677	0	-0.76272
RPSA	4	0.033026	0.10034	0.809401	2314	4	-0.41033	0.96697	0.9672	1.0	18247	0	-0.41033
CCT4	4	0.033026	0.10034	0.809401	2315	4	-0.41033	0.96697	0.9672	1.0	18542	0	-0.41033
BIRC5	4	0.033026	0.10034	0.809401	2316	4	-0.41033	0.96697	0.9672	1.0	18537	0	-0.41033
RNF113A	4	0.033026	0.10034	0.809401	2317	4	-2.1502	0.96697	0.9672	1.0	18222	0	-2.1502
CCT5	4	0.033026	0.10034	0.809401	2318	4	-0.41033	0.96697	0.9672	1.0	18543	0	-0.41033
BANP	4	0.033026	0.10034	0.809401	2319	4	-0.41033	0.96697	0.9672	1.0	18516	0	-0.41033
DHX9	4	0.033026	0.10034	0.809401	2320	4	-0.41033	0.96697	0.9672	1.0	18497	0	-0.41033
EXOSC3	4	0.033026	0.10034	0.809401	2321	4	-0.41033	0.96697	0.9672	1.0	18490	0	-0.41033
AQR	4	0.033026	0.10034	0.809401	2322	4	-0.41033	0.96697	0.9672	1.0	18532	0	-0.41033
ISCA1	4	0.033026	0.10034	0.809401	2323	4	-0.41033	0.96697	0.9672	1.0	18671	0	-0.41033
DHX35	4	0.033026	0.10034	0.809401	2324	4	-0.41033	0.96697	0.9672	1.0	18477	0	-0.41033
DDX47	4	0.033026	0.10034	0.809401	2325	4	-0.41033	0.96697	0.9672	1.0	18458	0	-0.41033
EEF1A1	4	0.033026	0.10034	0.809401	2326	4	-0.41033	0.96697	0.9672	1.0	18500	0	-0.41033
DNA2	4	0.033026	0.10034	0.809401	2327	4	-0.41033	0.96697	0.9672	1.0	18496	0	-0.41033
DAD1	4	0.033026	0.10034	0.809401	2328	4	-0.41033	0.96697	0.9672	1.0	18454	0	-0.41033
CDC37	4	0.033026	0.10034	0.809401	2329	4	-0.41033	0.96697	0.9672	1.0	18544	0	-0.41033
POLR1A	4	0.033026	0.10034	0.809401	2330	4	-0.41033	0.96697	0.9672	1.0	18315	0	-0.41033
COX17	4	0.033026	0.10034	0.809401	2331	4	-0.41033	0.96697	0.9672	1.0	18474	0	-0.41033
CHAF1B	4	0.033026	0.10034	0.809401	2332	4	-0.41033	0.96697	0.9672	1.0	18551	0	-0.41033
GPN1	4	0.033026	0.10034	0.809401	2333	4	-0.41033	0.96697	0.9672	1.0	18628	0	-0.41033
PRIM1	4	0.033026	0.10034	0.809401	2334	4	-0.41033	0.96697	0.9672	1.0	18313	0	-0.41033
BMP4	4	0.033026	0.10034	0.809401	2335	4	-2.6694	0.96697	0.9672	1.0	18557	0	-2.6694
LOC100507462	4	0.033026	0.10034	0.809401	2336	4	-0.41033	0.96697	0.9672	1.0	18583	0	-0.41033
OR4F21	4	0.033026	0.10034	0.809401	2337	4	-0.41033	0.96697	0.9672	1.0	18286	0	-0.41033
PSMB1	4	0.033026	0.10034	0.809401	2338	4	-0.41033	0.96697	0.9672	1.0	18228	0	-0.41033
BPIFB1	4	0.033026	0.10034	0.809401	2339	4	-0.74525	0.96697	0.9672	1.0	18558	0	-0.74525
RSPH6A	4	0.033026	0.10034	0.809401	2340	4	-1.1263	0.96697	0.9672	1.0	18409	0	-1.1263
U2AF1	4	0.033026	0.10034	0.809401	2341	4	-0.41033	0.96697	0.9672	1.0	18334	0	-0.41033
TRPM7	4	0.033026	0.10034	0.809401	2342	4	-0.41033	0.96697	0.9672	1.0	18344	0	-0.41033
RRN3	4	0.033026	0.10034	0.809401	2343	4	-0.41033	0.96697	0.9672	1.0	18248	0	-0.41033
NAMPT	4	0.033026	0.10034	0.809401	2344	4	-0.41033	0.96697	0.9672	1.0	18611	0	-0.41033
RTFDC1	4	0.033026	0.10034	0.809401	2345	4	-0.41033	0.96697	0.9672	1.0	18407	0	-0.41033
TMEM143	4	0.033026	0.10034	0.809401	2346	4	-0.72563	0.96697	0.9672	1.0	18420	0	-0.72563
RAN	4	0.033026	0.10034	0.809401	2347	4	-0.41033	0.96697	0.9672	1.0	18234	0	-0.41033
RPS12	4	0.033026	0.10034	0.809401	2348	4	-0.41033	0.96697	0.9672	1.0	18244	0	-0.41033
PHAX	4	0.033026	0.10034	0.809401	2349	4	-2.1382	0.96697	0.9672	1.0	18282	0	-2.1382
RPL32	4	0.033026	0.10034	0.809401	2350	4	-0.41033	0.96697	0.9672	1.0	18255	0	-0.41033
POLR3H	4	0.033026	0.10034	0.809401	2351	4	-1.8925	0.96697	0.9672	1.0	18323	0	-1.8925
IMP3	4	0.033026	0.10034	0.809401	2352	4	-1.6704	0.96697	0.9672	1.0	18685	0	-1.6704
ENTPD3	4	0.033026	0.10034	0.809401	2353	4	-1.4844	0.96697	0.9672	1.0	18478	0	-1.4844
AMZ1	4	0.033026	0.10034	0.809401	2354	4	-1.991	0.96697	0.9672	1.0	18530	0	-1.991
VMP1	4	0.033026	0.10034	0.809401	2355	4	-0.41033	0.96697	0.9672	1.0	18358	0	-0.41033
COX6B1	4	0.033026	0.10034	0.809401	2356	4	-2.6576	0.96697	0.9672	1.0	18475	0	-2.6576
C16orf82	4	0.033026	0.10034	0.809401	2357	4	-1.6714	0.96697	0.9672	1.0	18565	0	-1.6714
WDR33	4	0.033026	0.10034	0.809401	2358	4	-1.2156	0.96697	0.9672	1.0	18377	0	-1.2156
RRP36	4	0.033026	0.10034	0.809401	2359	4	-2.6765	0.96697	0.9672	1.0	18408	0	-2.6765
MARCH9	4	0.033026	0.10034	0.809401	2360	4	-1.7353	0.96697	0.9672	1.0	18573	0	-1.7353
ZNF548	4	0.033026	0.10034	0.809401	2361	4	-1.3642	0.96697	0.9672	1.0	18360	0	-1.3642
PPAN-P2RY11	4	0.033026	0.10034	0.809401	2362	4	-0.41033	0.96697	0.9672	1.0	18314	0	-0.41033
FAM101A	4	0.033026	0.10034	0.809401	2363	4	-2.7613	0.96697	0.9672	1.0	18485	0	-2.7613
KRT18	4	0.033026	0.10034	0.809401	2364	4	-1.0036	0.96697	0.9672	1.0	18665	0	-1.0036
ACTN4	4	0.033026	0.10034	0.809401	2365	4	-1.2352	0.96697	0.9672	1.0	18529	0	-1.2352
GTF3A	4	0.033026	0.10034	0.809401	2366	4	-0.41033	0.96697	0.9672	1.0	18635	0	-0.41033
ZPR1	4	0.033026	0.10034	0.809401	2367	4	-1.2456	0.96697	0.9672	1.0	18368	0	-1.2456
PPIL4	4	0.033026	0.10034	0.809401	2368	4	-2.7535	0.96697	0.9672	1.0	18301	0	-2.7535
RTCB	4	0.033026	0.10034	0.809401	2369	4	-2.5168	0.96697	0.9672	1.0	18410	0	-2.5168
ZNF736	4	0.033026	0.10034	0.809401	2370	4	-1.9788	0.96697	0.9672	1.0	18372	0	-1.9788
SNRPA	4	0.033026	0.10034	0.809401	2371	4	-1.8565	0.96697	0.9672	1.0	18396	0	-1.8565
SIRT7	4	0.033026	0.10034	0.809401	2372	4	-2.0503	0.96697	0.9672	1.0	18392	0	-2.0503
RPF2	4	0.033026	0.10034	0.809401	2373	4	-0.9157	0.96697	0.9672	1.0	18223	0	-0.9157
SHARPIN	4	0.033026	0.10034	0.809401	2374	4	-1.879	0.96697	0.9672	1.0	18394	0	-1.879
DGCR2	4	0.033026	0.10034	0.809401	2375	4	-1.9285	0.96697	0.9672	1.0	18456	0	-1.9285
RRP12	4	0.033026	0.10034	0.809401	2376	4	-0.41033	0.96697	0.9672	1.0	18249	0	-0.41033
EIF4E	4	0.033026	0.10034	0.809401	2377	4	-2.1741	0.96697	0.9672	1.0	18483	0	-2.1741
CLDN22	4	0.033026	0.10034	0.809401	2378	4	-2.7505	0.96697	0.9672	1.0	18467	0	-2.7505
SF3B4	4	0.033026	0.10034	0.809401	2379	4	-0.41033	0.96697	0.9672	1.0	18403	0	-0.41033
COPS2	4	0.033026	0.10034	0.809401	2380	4	-0.41033	0.96697	0.9672	1.0	18465	0	-0.41033
ALG2	4	0.033026	0.10034	0.809401	2381	4	-1.9492	0.96697	0.9672	1.0	18525	0	-1.9492
FAU	4	0.033026	0.10034	0.809401	2382	4	-1.3875	0.96697	0.9672	1.0	18647	0	-1.3875
ECD	4	0.033026	0.10034	0.809401	2383	4	-0.41033	0.96697	0.9672	1.0	18506	0	-0.41033
UQCRQ	4	0.033026	0.10034	0.809401	2384	4	-0.41033	0.96697	0.9672	1.0	18330	0	-0.41033
EIF3B	4	0.033026	0.10034	0.809401	2385	4	-1.6139	0.96697	0.9672	1.0	18502	0	-1.6139
SHFM1	4	0.033026	0.10034	0.809401	2386	4	-0.41033	0.96697	0.9672	1.0	18395	0	-0.41033
RPL10	4	0.033026	0.10034	0.809401	2387	4	-0.41033	0.96697	0.9672	1.0	18220	0	-0.41033
OR2A42	4	0.033026	0.10034	0.809401	2388	4	-1.6252	0.96697	0.9672	1.0	18285	0	-1.6252
ADSL	4	0.033026	0.10034	0.809401	2389	4	-0.41033	0.96697	0.9672	1.0	18524	0	-0.41033
TSEN34	4	0.033026	0.10034	0.809401	2390	4	-2.8705	0.96697	0.9672	1.0	18355	0	-2.8705
SUPT16H	4	0.033026	0.10034	0.809401	2391	4	-0.97195	0.96697	0.9672	1.0	18441	0	-0.97195
MPZL2	4	0.033026	0.10034	0.809401	2392	4	-1.2956	0.96697	0.9672	1.0	18596	0	-1.2956
GTF2E1	4	0.033026	0.10034	0.809401	2393	4	-1.692	0.96697	0.9672	1.0	18634	0	-1.692
SUCLA2	4	0.033026	0.10034	0.809401	2394	4	-0.41033	0.96697	0.9672	1.0	18447	0	-0.41033
HCST	4	0.033026	0.10034	0.809401	2395	4	-1.5619	0.96697	0.9672	1.0	18656	0	-1.5619
ADCY7	4	0.033026	0.10034	0.809401	2396	4	-2.2777	0.96697	0.9672	1.0	18523	0	-2.2777
RASSF5	4	0.033026	0.10034	0.809401	2397	4	-1.6412	0.96697	0.9672	1.0	18214	0	-1.6412
RPL12	4	0.033026	0.10034	0.809401	2398	4	-0.41033	0.96697	0.9672	1.0	18218	0	-0.41033
TMPRSS6	4	0.033026	0.10034	0.809401	2399	4	-3.2836	0.96697	0.9672	1.0	18429	0	-3.2836
C6orf58	4	0.033028	0.10034	0.809401	2400	2	-0.75602	0.86657	0.86684	1.0	16374	0	-0.75602
IGF2R	4	0.033033	0.10036	0.809401	2401	3	-2.4225	0.57375	0.61429	1.0	11386	1	-2.4225
RASL10A	4	0.033078	0.10048	0.810053	2402	2	1.1468	0.091737	0.19548	0.970321	3898	2	1.1468
EPHA4	4	0.033179	0.10077	0.812032	2403	1	1.2626	0.077982	0.17311	0.959019	3480	3	1.2626
COPS7B	4	0.033195	0.10082	0.812118	2404	3	-2.3189	0.6624	0.67594	1.0	12592	1	-2.3189
BPIFC	4	0.033235	0.10093	0.812653	2405	4	-2.9845	0.93956	0.93982	1.0	17887	0	-2.9845
PRKAA2	4	0.033294	0.1011	0.813673	2406	2	-2.1459	0.30987	0.44393	1.0	8218	1	-2.1459
BMX	4	0.033366	0.10127	0.814139	2407	3	-2.7656	0.81134	0.81173	1.0	15229	0	-2.7656
G3BP2	4	0.033375	0.1013	0.814139	2408	3	-2.2424	0.64972	0.66649	1.0	12389	1	-2.2424
NAT1	4	0.03338	0.10131	0.814139	2409	2	-1.0133	0.15818	0.27191	1.0	5224	1	-1.0133
TP53	4	0.033387	0.10133	0.814139	2410	3	-3.0806	0.46717	0.55174	1.0	10186	1	-3.0806
PRUNE2	4	0.033499	0.10164	0.816286	2411	3	-2.2967	0.8809	0.88119	1.0	16681	0	-2.2967
NUTM2B	4	0.033532	0.10172	0.816637	2412	3	-2.6366	0.085853	0.18805	0.962801	3781	1	-2.6366
GPKOW	4	0.033582	0.10185	0.816664	2413	2	-0.7965	0.31753	0.4526	1.0	8385	1	-0.7965
HEATR9	4	0.033582	0.10185	0.816664	2414	3	-1.7325	0.72867	0.73093	1.0	13641	1	-1.7325
ANKRD20A3	4	0.033582	0.10185	0.816664	2415	2	-0.65865	0.41404	0.52388	1.0	9684	1	-0.65865
AKR1C4	4	0.033629	0.10198	0.81735	2416	3	-2.3906	0.87901	0.87932	1.0	16640	0	-2.3906
RSL1D1	4	0.033667	0.10207	0.817751	2417	3	-2.6417	0.22032	0.34274	1.0	6409	1	-2.6417
ZNF543	4	0.033682	0.10211	0.817751	2418	3	-2.1232	0.43914	0.53671	1.0	9905	1	-2.1232
PPP1R35	4	0.033733	0.10226	0.818352	2419	2	-0.71191	0.14517	0.2571	1.0	4965	2	-0.71191
CCDC6	4	0.03374	0.10227	0.818352	2420	3	-3.1071	0.89025	0.89046	1.0	16884	0	-3.1071
ETV4	4	0.033761	0.10233	0.818447	2421	3	-3.2031	0.34702	0.4859	1.0	8993	1	-3.2031
ARMC6	4	0.033833	0.10253	0.819703	2422	2	-1.9698	0.84444	0.84475	1.0	15907	0	-1.9698
MAN1A2	4	0.033884	0.10265	0.820302	2423	2	-0.84851	0.29113	0.42278	1.0	7840	1	-0.84851
NRIP2	4	0.033896	0.10269	0.820302	2424	3	-2.6091	0.26434	0.39243	1.0	7272	1	-2.6091
ZNF117	4	0.033969	0.10291	0.821727	2425	4	-2.4057	0.93999	0.94025	1.0	17899	0	-2.4057
WDR93	4	0.034047	0.1031	0.822964	2426	2	1.0845	0.013433	0.039998	0.796704	968	2	1.0845
GNPTAB	4	0.034094	0.10323	0.823591	2427	3	-3.2633	0.8515	0.85186	1.0	16053	0	-3.2633
ZNF383	4	0.034135	0.10333	0.824109	2428	3	-1.5119	0.82645	0.82683	1.0	15528	0	-1.5119
FAM189A2	4	0.034186	0.10346	0.824768	2429	2	-1.1542	0.86032	0.8607	1.0	16247	0	-1.1542
FLOT2	4	0.034261	0.10365	0.825592	2430	2	-2.0954	0.36671	0.50058	1.0	9281	1	-2.0954
TCEB3	4	0.034261	0.10365	0.825592	2431	3	-2.1495	0.34457	0.4831	1.0	8949	1	-2.1495
TM4SF5	4	0.034282	0.1037	0.825684	2432	3	-2.7668	0.26194	0.38969	1.0	7218	1	-2.7668
EOMES	4	0.034437	0.10412	0.827999	2433	3	-1.9236	0.15584	0.26927	1.0	5179	1	-1.9236
ANTXRL	4	0.034455	0.10416	0.827999	2434	4	-2.7213	0.94786	0.9481	1.0	18060	0	-2.7213
ZSWIM6	4	0.034455	0.10416	0.827999	2435	3	-2.8364	0.50059	0.57022	1.0	10517	1	-2.8364
CCDC73	4	0.034455	0.10416	0.827999	2436	2	-1.8198	0.18819	0.30604	1.0	5788	1	-1.8198
COL24A1	4	0.034488	0.10425	0.828337	2437	3	-1.9111	0.04441	0.10653	0.916587	2248	1	-1.9111
PCDHGA6	4	0.034538	0.10437	0.829001	2438	2	-0.87843	0.32058	0.45606	1.0	8438	1	-0.87843
CROT	4	0.03457	0.10447	0.829383	2439	3	-2.5348	0.44139	0.5379	1.0	9935	1	-2.5348
MSTO1	4	0.034613	0.10456	0.829802	2440	3	-0.41033	0.35037	0.48967	1.0	9077	1	-0.41033
DTX3L	4	0.034671	0.10471	0.830459	2441	3	-2.8529	0.90356	0.90379	1.0	17143	0	-2.8529
BCAT1	4	0.034689	0.10475	0.830459	2442	3	-1.9449	0.87514	0.87543	1.0	16567	0	-1.9449
ACSM6	4	0.034702	0.10478	0.830459	2443	2	0.76794	0.022828	0.060896	0.857428	1372	2	0.76794
SUPT6H	4	0.034724	0.10484	0.830459	2444	3	-2.5959	0.34457	0.4831	1.0	8947	1	-2.5959
CRIP2	4	0.034739	0.10488	0.830459	2445	4	-0.89188	0.9456	0.94588	1.0	18012	0	-0.89188
SSX2B	4	0.034754	0.10492	0.830459	2446	3	-2.2613	0.19883	0.31819	1.0	5989	1	-2.2613
CCDC105	4	0.034766	0.10494	0.830459	2447	3	-2.6104	0.91526	0.91558	1.0	17411	0	-2.6104
MRPL22	4	0.034808	0.10506	0.831006	2448	3	-2.3153	0.58148	0.61925	1.0	11482	1	-2.3153
SCAMP4	4	0.034823	0.1051	0.831006	2449	3	-2.8552	0.90376	0.904	1.0	17152	0	-2.8552
HERC4	4	0.03484	0.10514	0.831006	2450	2	-1.4096	0.54956	0.599	1.0	11094	1	-1.4096
ZNF385A	4	0.034892	0.10529	0.831661	2451	3	-2.2737	0.87805	0.87834	1.0	16619	0	-2.2737
TDRD7	4	0.034904	0.10532	0.831661	2452	3	-2.6333	0.038456	0.09411	0.899725	2021	1	-2.6333
SCGB2B2	4	0.034916	0.10535	0.831661	2453	3	-2.9515	0.43246	0.53328	1.0	9848	1	-2.9515
RTN4	4	0.03494	0.10542	0.831818	2454	1	0.2454	0.32852	0.46505	1.0	8608	2	0.2454
MYOD1	4	0.034977	0.10552	0.831818	2455	3	-2.7544	0.26502	0.39318	1.0	7281	1	-2.7544
ECSCR	4	0.034985	0.10555	0.831818	2456	3	-2.2865	0.54586	0.59675	1.0	11044	1	-2.2865
STRBP	4	0.034997	0.10558	0.831818	2457	3	-2.2556	0.93161	0.93186	1.0	17739	0	-2.2556
EHHADH	4	0.035016	0.10563	0.831818	2458	2	2.304	0.012917	0.038838	0.794225	945	2	2.304
SPDL1	4	0.035016	0.10563	0.831818	2459	3	-0.41033	0.44244	0.53845	1.0	9943	1	-0.41033
GPR22	4	0.03504	0.10571	0.832088	2460	3	-3.4192	0.42305	0.52846	1.0	9757	1	-3.4192
TADA2A	4	0.035061	0.10577	0.832244	2461	2	-2.5828	0.33247	0.46952	1.0	8684	1	-2.5828
DAZ2	4	0.035141	0.10598	0.833571	2462	2	-0.93256	0.11092	0.21777	0.985766	4271	1	-0.93256
SRRM5	4	0.035192	0.10613	0.834415	2463	1	2.1307	0.051916	0.12182	0.927836	2538	3	2.1307
ASAP1	4	0.035229	0.10624	0.834948	2464	3	-2.5555	0.79894	0.79929	1.0	14987	0	-2.5555
PLIN3	4	0.035305	0.10646	0.836328	2465	3	-2.9585	0.19848	0.3178	1.0	5981	1	-2.9585
HSBP1	4	0.035334	0.10653	0.836501	2466	3	-2.3393	0.5446	0.59598	1.0	11028	1	-2.3393
CHGB	4	0.035347	0.10657	0.836501	2467	2	-2.4851	0.69391	0.70096	1.0	13053	1	-2.4851
TMOD4	4	0.035393	0.1067	0.836834	2468	2	-1.5492	0.87461	0.8749	1.0	16553	0	-1.5492
FRG1	4	0.035393	0.1067	0.836834	2469	1	2.2226	0.055978	0.12998	0.930911	2689	2	2.2226
RASGEF1A	4	0.035444	0.10685	0.83765	2470	3	-2.9452	0.90056	0.90081	1.0	17082	0	-2.9452
ACSL1	4	0.035493	0.10697	0.83827	2471	2	-0.52568	0.80685	0.80722	1.0	15146	0	-0.52568
PHF3	4	0.035507	0.10701	0.83827	2472	3	-3.2158	0.10064	0.20581	0.976931	4076	1	-3.2158
ODF1	4	0.035544	0.10711	0.838502	2473	2	-0.71781	0.69094	0.6985	1.0	13008	1	-0.71781
GLDN	4	0.035567	0.10716	0.838502	2474	3	-2.5935	0.57602	0.61579	1.0	11411	1	-2.5935
CENPU	4	0.035571	0.10717	0.838502	2475	3	-2.9432	0.69793	0.70433	1.0	13114	1	-2.9432
CPAMD8	4	0.035594	0.10724	0.838675	2476	1	0.1961	0.82127	0.82163	1.0	15423	0	0.1961
KIAA0195	4	0.035624	0.10732	0.839012	2477	2	-2.6381	0.6083	0.63704	1.0	11820	1	-2.6381
MEMO1	4	0.035644	0.10737	0.839061	2478	1	0.7716	0.12759	0.23683	0.995035	4605	2	0.7716
IFT22	4	0.035719	0.10758	0.839881	2479	3	-2.6258	0.92375	0.92405	1.0	17582	0	-2.6258
TFF3	4	0.035731	0.10761	0.839881	2480	3	-2.4031	0.7237	0.72647	1.0	13551	1	-2.4031
TMEM130	4	0.035749	0.10765	0.839881	2481	3	-2.2701	0.78859	0.78886	1.0	14769	0	-2.2701
GADD45B	4	0.035772	0.10771	0.839881	2482	3	-2.1844	0.59781	0.62997	1.0	11680	1	-2.1844
LCE3D	4	0.035784	0.10775	0.839881	2483	3	-2.9263	0.038807	0.094851	0.899725	2039	1	-2.9263
TAF9	4	0.035794	0.10778	0.839881	2484	3	-2.5673	0.10544	0.21143	0.981306	4168	1	-2.5673
SLC2A8	4	0.035795	0.10778	0.839881	2485	2	-0.31596	0.21306	0.33443	1.0	6263	2	-0.31596
B3GAT3	4	0.035816	0.10784	0.839957	2486	3	-2.9123	0.19427	0.31304	1.0	5903	1	-2.9123
CPD	4	0.035845	0.10792	0.840241	2487	3	-0.88157	0.65991	0.67407	1.0	12553	1	-0.88157
GPRIN3	4	0.035976	0.10826	0.842499	2488	4	-3.296	0.94235	0.94263	1.0	17948	0	-3.296
NCF4	4	0.035996	0.10831	0.842499	2489	4	-2.4267	0.93905	0.93929	1.0	17879	0	-2.4267
PARK2	4	0.036013	0.10835	0.842499	2490	3	-2.866	0.37059	0.50239	1.0	9304	1	-2.866
ZNF806	4	0.03604	0.10842	0.842499	2491	3	-3.398	0.56705	0.61	1.0	11301	1	-3.398
ITIH4	4	0.036046	0.10844	0.842499	2492	2	0.36385	0.075134	0.16771	0.959019	3377	2	0.36385
DYM	4	0.036072	0.1085	0.842499	2493	2	-2.4488	0.89164	0.89182	1.0	16910	0	-2.4488
HIPK3	4	0.036083	0.10853	0.842499	2494	2	-1.2606	0.16021	0.27419	1.0	5261	2	-1.2606
PCDHGB5	4	0.036094	0.10855	0.842499	2495	2	-1.8726	0.328	0.46445	1.0	8598	2	-1.8726
PA2G4	4	0.036122	0.10863	0.842772	2496	3	-2.5063	0.83891	0.83922	1.0	15783	0	-2.5063
INSR	4	0.036191	0.10882	0.843516	2497	3	-2.8163	0.91528	0.91561	1.0	17413	0	-2.8163
CYP2C8	4	0.036197	0.10884	0.843516	2498	3	-2.5964	0.93268	0.93295	1.0	17757	0	-2.5964
VWCE	4	0.036202	0.10886	0.843516	2499	4	-2.2655	0.94563	0.94591	1.0	18014	0	-2.2655
RTP2	4	0.036232	0.10893	0.843749	2500	3	-2.7995	0.32381	0.45968	1.0	8504	1	-2.7995
ADAMTS1	4	0.036247	0.10898	0.843756	2501	2	-1.1005	0.8954	0.89561	1.0	16992	0	-1.1005
SLC2A11	4	0.036285	0.10909	0.844181	2502	3	-2.4451	0.69866	0.70496	1.0	13130	1	-2.4451
ZFYVE26	4	0.036297	0.10912	0.844181	2503	3	-2.9615	0.2931	0.42502	1.0	7887	1	-2.9615
SLC24A2	4	0.036362	0.10929	0.844225	2504	3	-2.2324	0.72983	0.73194	1.0	13664	1	-2.2324
LIN7A	4	0.03641	0.10942	0.844225	2505	3	-2.4813	0.81242	0.81275	1.0	15248	0	-2.4813
SHANK3	4	0.03641	0.10942	0.844225	2506	2	-1.6411	0.080675	0.17827	0.959019	3585	1	-1.6411
NEDD8	4	0.03641	0.10942	0.844225	2507	3	-2.0929	0.47144	0.55408	1.0	10223	1	-2.0929
TOMM34	4	0.03641	0.10942	0.844225	2508	3	-2.7144	0.38188	0.50788	1.0	9398	1	-2.7144
GALR1	4	0.03641	0.10942	0.844225	2509	2	-1.3152	0.28053	0.41077	1.0	7601	2	-1.3152
ACSS1	4	0.036416	0.10943	0.844225	2510	3	-3.198	0.22071	0.34318	1.0	6418	1	-3.198
NAV1	4	0.036448	0.10952	0.844372	2511	2	-0.62976	0.32549	0.4616	1.0	8548	2	-0.62976
PDP1	4	0.036498	0.10965	0.844372	2512	3	-1.8848	0.060236	0.13842	0.937538	2851	1	-1.8848
CHD5	4	0.036499	0.10965	0.844372	2513	4	-2.5861	0.94822	0.94846	1.0	18069	0	-2.5861
CRIPT	4	0.036545	0.10977	0.844372	2514	2	-1.6631	0.25523	0.38207	1.0	7081	2	-1.6631
IL10RA	4	0.036552	0.10979	0.844372	2515	3	-2.5644	0.93167	0.93192	1.0	17741	0	-2.5644
OR9A4	4	0.036558	0.10981	0.844372	2516	3	-2.3949	0.90923	0.90954	1.0	17272	0	-2.3949
FBXO25	4	0.036594	0.10991	0.844372	2517	3	-2.236	0.1452	0.25713	1.0	4967	1	-2.236
RAVER2	4	0.036599	0.10992	0.844372	2518	3	-2.5768	0.89112	0.8913	1.0	16901	0	-2.5768
ADAM8	4	0.036599	0.10992	0.844372	2519	1	-0.47646	0.34878	0.48786	1.0	9034	1	-0.47646
GSPT1	4	0.036599	0.10992	0.844372	2520	1	0.61652	0.31882	0.45404	1.0	8412	2	0.61652
TRIM55	4	0.036631	0.11001	0.844372	2521	3	-2.759	0.89413	0.89427	1.0	16969	0	-2.759
MSH3	4	0.03666	0.11007	0.844372	2522	3	-2.2424	0.80378	0.80414	1.0	15087	0	-2.2424
NME7	4	0.036665	0.11009	0.844372	2523	3	-2.4515	0.16648	0.28127	1.0	5377	1	-2.4515
C8orf74	4	0.036683	0.11014	0.844372	2524	3	-2.9094	0.18361	0.30084	1.0	5701	1	-2.9094
TCEANC	4	0.036685	0.11014	0.844372	2525	2	-2.4197	0.58148	0.61925	1.0	11478	1	-2.4197
IL1R2	4	0.036699	0.11018	0.844372	2526	3	-1.4041	0.42938	0.5317	1.0	9813	1	-1.4041
POTEF	4	0.036707	0.11019	0.844372	2527	2	-1.2562	0.16305	0.27739	1.0	5314	2	-1.2562
TRIM60	4	0.036749	0.1103	0.8448	2528	3	-0.95075	0.71548	0.71911	1.0	13422	1	-0.95075
EML1	4	0.03676	0.11033	0.8448	2529	3	-3.3792	0.65753	0.67227	1.0	12516	1	-3.3792
CD9	4	0.0368	0.11043	0.845175	2530	3	-1.876	0.70088	0.70677	1.0	13170	1	-1.876
LURAP1	4	0.03685	0.11056	0.845854	2531	2	-1.0639	0.07679	0.17089	0.959019	3438	1	-1.0639
