"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"CNS-PiloAstro",89,0,0,0.118857142857143,"MHCregulators","neg","Regulation Of Autophagy","Regulation of Autophagy"
"Myeloid-AML",13,0,0,0.118857142857143,"MHCregulators","neg","Regulation Of Autophagy","Regulation of Autophagy"
"Myeloid-MDS",2,0,0,0.118857142857143,"MHCregulators","neg","Regulation Of Autophagy","Regulation of Autophagy"
"Myeloid-MPN",23,0,0,0.118857142857143,"MHCregulators","neg","Regulation Of Autophagy","Regulation of Autophagy"
"Thy-AdenoCA",48,0,0,0.118857142857143,"MHCregulators","neg","Regulation Of Autophagy","Regulation of Autophagy"
"ColoRect-AdenoCA",52,13,0.25,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Bladder-TCC",23,5,0.217391304347826,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Skin-Melanoma",106,20,0.188679245283019,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Cervix-SCC",18,3,0.166666666666667,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Lung-AdenoCA",38,6,0.157894736842105,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Biliary-AdenoCA",33,5,0.151515151515152,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Head-SCC",57,7,0.12280701754386,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"CNS-GBM",41,5,0.121951219512195,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Ovary-AdenoCA",112,11,0.0982142857142857,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Lymph-BNHL",107,9,0.0841121495327103,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Lung-SCC",48,4,0.0833333333333333,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Panc-Endocrine",85,7,0.0823529411764706,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Eso-AdenoCA",98,8,0.0816326530612245,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Breast-LobularCA",13,1,0.0769230769230769,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Uterus-AdenoCA",40,3,0.075,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Panc-AdenoCA",237,17,0.0717299578059072,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Kidney-RCC",143,10,0.0699300699300699,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Liver-HCC",315,20,0.0634920634920635,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Bone-Benign",16,1,0.0625,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"SoftTissue-Liposarc",19,1,0.0526315789473684,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Breast-AdenoCA",198,10,0.0505050505050505,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Thy-AdenoCA",48,2,0.0416666666666667,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"CNS-Medullo",146,5,0.0342465753424658,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Stomach-AdenoCA",69,2,0.0289855072463768,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Prost-AdenoCA",210,5,0.0238095238095238,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Lymph-CLL",95,2,0.0210526315789474,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Bone-Epith",10,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Breast-DCIS",3,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Cervix-AdenoCA",2,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"CNS-Oligo",18,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"CNS-PiloAstro",89,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Myeloid-AML",13,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Myeloid-MDS",2,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Myeloid-MPN",23,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"SoftTissue-Leiomyo",15,0,0,0.0700952380952381,"MHCregulators","neg","Glycosylation","Glycosylation"
"Skin-Melanoma",106,19,0.179245283018868,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"ColoRect-AdenoCA",52,9,0.173076923076923,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Lung-AdenoCA",38,6,0.157894736842105,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Bladder-TCC",23,3,0.130434782608696,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Cervix-SCC",18,2,0.111111111111111,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Head-SCC",57,6,0.105263157894737,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Lung-SCC",48,5,0.104166666666667,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Biliary-AdenoCA",33,3,0.0909090909090909,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Eso-AdenoCA",98,7,0.0714285714285714,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Panc-Endocrine",85,5,0.0588235294117647,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Lymph-BNHL",107,6,0.0560747663551402,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Kidney-RCC",143,7,0.048951048951049,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Liver-HCC",315,15,0.0476190476190476,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Stomach-AdenoCA",69,3,0.0434782608695652,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Breast-AdenoCA",198,6,0.0303030303030303,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Uterus-AdenoCA",40,1,0.025,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"CNS-GBM",41,1,0.024390243902439,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Prost-AdenoCA",210,4,0.019047619047619,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Ovary-AdenoCA",112,2,0.0178571428571429,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Panc-AdenoCA",237,4,0.0168776371308017,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Lymph-CLL",95,1,0.0105263157894737,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Bone-Benign",16,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Bone-Epith",10,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Bone-Osteosarc",38,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Breast-DCIS",3,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Breast-LobularCA",13,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Cervix-AdenoCA",2,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"CNS-Medullo",146,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"CNS-Oligo",18,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"CNS-PiloAstro",89,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Myeloid-AML",13,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Myeloid-MDS",2,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Myeloid-MPN",23,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"SoftTissue-Leiomyo",15,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"SoftTissue-Liposarc",19,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"Thy-AdenoCA",48,0,0,0.0441904761904762,"MHCregulators","neg","Histone H4 Acetylation","Histone H4 Acetylation"
"ColoRect-AdenoCA",52,10,0.192307692307692,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Cervix-SCC",18,3,0.166666666666667,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Head-SCC",57,9,0.157894736842105,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Skin-Melanoma",106,14,0.132075471698113,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Lung-AdenoCA",38,5,0.131578947368421,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Bladder-TCC",23,3,0.130434782608696,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Biliary-AdenoCA",33,3,0.0909090909090909,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Lung-SCC",48,4,0.0833333333333333,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Breast-LobularCA",13,1,0.0769230769230769,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Lymph-BNHL",107,7,0.0654205607476635,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Liver-HCC",315,16,0.0507936507936508,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"CNS-GBM",41,2,0.048780487804878,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Breast-AdenoCA",198,9,0.0454545454545455,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Lymph-CLL",95,3,0.0315789473684211,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Eso-AdenoCA",98,3,0.0306122448979592,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Stomach-AdenoCA",69,2,0.0289855072463768,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Kidney-RCC",143,4,0.027972027972028,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Ovary-AdenoCA",112,3,0.0267857142857143,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Panc-AdenoCA",237,6,0.0253164556962025,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Panc-Endocrine",85,2,0.0235294117647059,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Thy-AdenoCA",48,1,0.0208333333333333,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Prost-AdenoCA",210,1,0.00476190476190476,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Bone-Benign",16,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Bone-Epith",10,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Breast-DCIS",3,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Cervix-AdenoCA",2,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"CNS-Medullo",146,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"CNS-Oligo",18,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"CNS-PiloAstro",89,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Kidney-ChRCC",45,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Myeloid-AML",13,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Myeloid-MDS",2,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Myeloid-MPN",23,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"SoftTissue-Leiomyo",15,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"SoftTissue-Liposarc",19,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Uterus-AdenoCA",40,0,0,0.0426666666666667,"MHCregulators","neg","Carbohydrate Biosynthetic Process","Carbohydrate Biosynthetic Process"
"Bladder-TCC",23,6,0.260869565217391,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"ColoRect-AdenoCA",52,6,0.115384615384615,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Kidney-ChRCC",45,5,0.111111111111111,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Skin-Melanoma",106,8,0.0754716981132075,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Panc-Endocrine",85,6,0.0705882352941176,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Liver-HCC",315,22,0.0698412698412698,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"SoftTissue-Leiomyo",15,1,0.0666666666666667,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Eso-AdenoCA",98,5,0.0510204081632653,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Uterus-AdenoCA",40,2,0.05,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Stomach-AdenoCA",69,3,0.0434782608695652,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Kidney-RCC",143,6,0.041958041958042,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Lung-SCC",48,2,0.0416666666666667,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Breast-AdenoCA",198,6,0.0303030303030303,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Lymph-BNHL",107,3,0.0280373831775701,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Lung-AdenoCA",38,1,0.0263157894736842,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"CNS-GBM",41,1,0.024390243902439,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Panc-AdenoCA",237,5,0.0210970464135021,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Ovary-AdenoCA",112,2,0.0178571428571429,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Prost-AdenoCA",210,2,0.00952380952380952,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Biliary-AdenoCA",33,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Bone-Benign",16,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Bone-Epith",10,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Breast-DCIS",3,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Breast-LobularCA",13,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Cervix-AdenoCA",2,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Cervix-SCC",18,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"CNS-Medullo",146,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"CNS-Oligo",18,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"CNS-PiloAstro",89,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Head-SCC",57,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Lymph-CLL",95,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Myeloid-AML",13,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Myeloid-MDS",2,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Myeloid-MPN",23,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"SoftTissue-Liposarc",19,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"Thy-AdenoCA",48,0,0,0.0354285714285714,"MHCregulators","neg","Negative Regulation Of Tor Signaling","Negative Regulation of TOR Signaling"
"ColoRect-AdenoCA",52,8,0.153846153846154,0.0335238095238095,"MHCregulators","neg","Cytosolic Transport","Cytosolic Transport"
"Lung-AdenoCA",38,4,0.105263157894737,0.0335238095238095,"MHCregulators","neg","Cytosolic Transport","Cytosolic Transport"
